DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
856,4.275,43,0
857,4.28,87,0
858,4.285,51,0
859,4.29,43,0
860,4.295,38,0
861,4.3,24,0
862,4.305,49,0
863,4.31,34,0
864,4.315,50,0
865,4.32,56,0
866,4.325,64,0
867,4.33,52,0
868,4.335,46,0
869,4.34,62,0
870,4.345,70,0
871,4.35,65,0
872,4.355,79,0
873,4.36,33,0
874,4.365,80,0
875,4.37,39,0
876,4.375,76,0
877,4.38,44,0
878,4.385,64,0
879,4.39,44,0
880,4.395,55,0
881,4.4,72,0
882,4.405,79,0
883,4.41,43,0
884,4.415,36,0
885,4.42,80,0
886,4.425,85,0
887,4.43,54,0
888,4.435,56,0
889,4.44,39,0
890,4.445,88,0
891,4.45,67,0
892,4.455,77,0
893,4.46,26,0
894,4.465,67,0
895,4.47,45,0
896,4.475,50,0
897,4.48,44,0
898,4.485,66,0
899,4.49,35,0
900,4.495,55,0
901,4.5,49,0
902,4.505,44,0
903,4.51,63,0
904,4.515,83,0
905,4.52,64,0
906,4.525,57,0
907,4.53,97,0
908,4.535,55,0
909,4.54,59,0
910,4.545,39,0
911,4.55,55,0
912,4.555,26,0
913,4.56,49,0
914,4.565,63,0
915,4.57,41,0
916,4.575,54,0.3
917,4.58,40,0
